pubchem_cid	pubchem_url	drugcentral_id	drugcentral_url	glytoucan_ac	glytoucan_url
10295910	https://pubchem.ncbi.nlm.nih.gov/compound/10295910			G85714GY	https://www.glygen.org/glycan/G85714GY
10303841	https://pubchem.ncbi.nlm.nih.gov/compound/10303841			G06483KZ	https://www.glygen.org/glycan/G06483KZ
10303842	https://pubchem.ncbi.nlm.nih.gov/compound/10303842			G29487JS	https://www.glygen.org/glycan/G29487JS
10305597	https://pubchem.ncbi.nlm.nih.gov/compound/10305597			G14632ZD	https://www.glygen.org/glycan/G14632ZD
10306552	https://pubchem.ncbi.nlm.nih.gov/compound/10306552			G63059VZ	https://www.glygen.org/glycan/G63059VZ
10311306	https://pubchem.ncbi.nlm.nih.gov/compound/10311306	5027	https://drugcentral.org/drugcard/5027		
10321047	https://pubchem.ncbi.nlm.nih.gov/compound/10321047	2089	https://drugcentral.org/drugcard/2089		
10322152	https://pubchem.ncbi.nlm.nih.gov/compound/10322152			G13157WZ	https://www.glygen.org/glycan/G13157WZ
10324367	https://pubchem.ncbi.nlm.nih.gov/compound/10324367	4172	https://drugcentral.org/drugcard/4172		
10328936	https://pubchem.ncbi.nlm.nih.gov/compound/10328936	2955	https://drugcentral.org/drugcard/2955		
10329183	https://pubchem.ncbi.nlm.nih.gov/compound/10329183			G68996TE	https://www.glygen.org/glycan/G68996TE
10347880	https://pubchem.ncbi.nlm.nih.gov/compound/10347880	1167	https://drugcentral.org/drugcard/1167		
10348973	https://pubchem.ncbi.nlm.nih.gov/compound/10348973	5432	https://drugcentral.org/drugcard/5432		
10350481	https://pubchem.ncbi.nlm.nih.gov/compound/10350481	68	https://drugcentral.org/drugcard/68		
10351092	https://pubchem.ncbi.nlm.nih.gov/compound/10351092	4338	https://drugcentral.org/drugcard/4338		
10360683	https://pubchem.ncbi.nlm.nih.gov/compound/10360683	3823	https://drugcentral.org/drugcard/3823		
10372259	https://pubchem.ncbi.nlm.nih.gov/compound/10372259			G61087VG	https://www.glygen.org/glycan/G61087VG
10373325	https://pubchem.ncbi.nlm.nih.gov/compound/10373325			G34022KC	https://www.glygen.org/glycan/G34022KC
10382715	https://pubchem.ncbi.nlm.nih.gov/compound/10382715	3715	https://drugcentral.org/drugcard/3715		
10390948	https://pubchem.ncbi.nlm.nih.gov/compound/10390948	3806	https://drugcentral.org/drugcard/3806		
10396118	https://pubchem.ncbi.nlm.nih.gov/compound/10396118			G65438SS	https://www.glygen.org/glycan/G65438SS
10416988	https://pubchem.ncbi.nlm.nih.gov/compound/10416988			G48459HT	https://www.glygen.org/glycan/G48459HT
10440216	https://pubchem.ncbi.nlm.nih.gov/compound/10440216			G06912LX	https://www.glygen.org/glycan/G06912LX
10444661	https://pubchem.ncbi.nlm.nih.gov/compound/10444661	3908	https://drugcentral.org/drugcard/3908		
10453870	https://pubchem.ncbi.nlm.nih.gov/compound/10453870	4890	https://drugcentral.org/drugcard/4890		
10464278	https://pubchem.ncbi.nlm.nih.gov/compound/10464278			G24604HV	https://www.glygen.org/glycan/G24604HV
10472693	https://pubchem.ncbi.nlm.nih.gov/compound/10472693	5382	https://drugcentral.org/drugcard/5382		
10482134	https://pubchem.ncbi.nlm.nih.gov/compound/10482134	4745	https://drugcentral.org/drugcard/4745		
10486441	https://pubchem.ncbi.nlm.nih.gov/compound/10486441			G06374RJ	https://www.glygen.org/glycan/G06374RJ
10508619	https://pubchem.ncbi.nlm.nih.gov/compound/10508619			G40028TR	https://www.glygen.org/glycan/G40028TR
10555891	https://pubchem.ncbi.nlm.nih.gov/compound/10555891			G72709KO	https://www.glygen.org/glycan/G72709KO
10556082	https://pubchem.ncbi.nlm.nih.gov/compound/10556082			G59905YM	https://www.glygen.org/glycan/G59905YM
10606585	https://pubchem.ncbi.nlm.nih.gov/compound/10606585			G29857RC	https://www.glygen.org/glycan/G29857RC
10629256	https://pubchem.ncbi.nlm.nih.gov/compound/10629256	3644	https://drugcentral.org/drugcard/3644		
10652027	https://pubchem.ncbi.nlm.nih.gov/compound/10652027			G17259DV	https://www.glygen.org/glycan/G17259DV
10657292	https://pubchem.ncbi.nlm.nih.gov/compound/10657292	836	https://drugcentral.org/drugcard/836		
10816642	https://pubchem.ncbi.nlm.nih.gov/compound/10816642			G74344PA	https://www.glygen.org/glycan/G74344PA
10818156	https://pubchem.ncbi.nlm.nih.gov/compound/10818156			G73251IT	https://www.glygen.org/glycan/G73251IT
10869261	https://pubchem.ncbi.nlm.nih.gov/compound/10869261			G28553JC	https://www.glygen.org/glycan/G28553JC
10869981	https://pubchem.ncbi.nlm.nih.gov/compound/10869981	5395	https://drugcentral.org/drugcard/5395		
10874809	https://pubchem.ncbi.nlm.nih.gov/compound/10874809			G21269SH	https://www.glygen.org/glycan/G21269SH
10877291	https://pubchem.ncbi.nlm.nih.gov/compound/10877291			G26886DA	https://www.glygen.org/glycan/G26886DA
10887738	https://pubchem.ncbi.nlm.nih.gov/compound/10887738			G59303OX	https://www.glygen.org/glycan/G59303OX
10888078	https://pubchem.ncbi.nlm.nih.gov/compound/10888078			G04960UI	https://www.glygen.org/glycan/G04960UI
10892749	https://pubchem.ncbi.nlm.nih.gov/compound/10892749			G30350VC	https://www.glygen.org/glycan/G30350VC
10895153	https://pubchem.ncbi.nlm.nih.gov/compound/10895153			G33817CT	https://www.glygen.org/glycan/G33817CT
10898368	https://pubchem.ncbi.nlm.nih.gov/compound/10898368			G49449BQ	https://www.glygen.org/glycan/G49449BQ
10904041	https://pubchem.ncbi.nlm.nih.gov/compound/10904041			G40955CS	https://www.glygen.org/glycan/G40955CS
10909468	https://pubchem.ncbi.nlm.nih.gov/compound/10909468			G88495BI	https://www.glygen.org/glycan/G88495BI
10921747	https://pubchem.ncbi.nlm.nih.gov/compound/10921747	4770	https://drugcentral.org/drugcard/4770		
10925912	https://pubchem.ncbi.nlm.nih.gov/compound/10925912			G71135WJ	https://www.glygen.org/glycan/G71135WJ
10939528	https://pubchem.ncbi.nlm.nih.gov/compound/10939528			G72576LG	https://www.glygen.org/glycan/G72576LG
10939875	https://pubchem.ncbi.nlm.nih.gov/compound/10939875			G37867ZC	https://www.glygen.org/glycan/G37867ZC
10953689	https://pubchem.ncbi.nlm.nih.gov/compound/10953689			G64345WG	https://www.glygen.org/glycan/G64345WG
10954115	https://pubchem.ncbi.nlm.nih.gov/compound/10954115			G06186NU	https://www.glygen.org/glycan/G06186NU
10961582	https://pubchem.ncbi.nlm.nih.gov/compound/10961582			G64351DA	https://www.glygen.org/glycan/G64351DA
10965116	https://pubchem.ncbi.nlm.nih.gov/compound/10965116			G43927EM	https://www.glygen.org/glycan/G43927EM
10973187	https://pubchem.ncbi.nlm.nih.gov/compound/10973187			G98948XS	https://www.glygen.org/glycan/G98948XS
10973188	https://pubchem.ncbi.nlm.nih.gov/compound/10973188			G15727EQ	https://www.glygen.org/glycan/G15727EQ
10973189	https://pubchem.ncbi.nlm.nih.gov/compound/10973189			G02998EX	https://www.glygen.org/glycan/G02998EX
10975657	https://pubchem.ncbi.nlm.nih.gov/compound/10975657			G75380KK	https://www.glygen.org/glycan/G75380KK
10985260	https://pubchem.ncbi.nlm.nih.gov/compound/10985260			G09376MR	https://www.glygen.org/glycan/G09376MR
10985677	https://pubchem.ncbi.nlm.nih.gov/compound/10985677			G81971FM	https://www.glygen.org/glycan/G81971FM
10985690	https://pubchem.ncbi.nlm.nih.gov/compound/10985690			G98511QW	https://www.glygen.org/glycan/G98511QW
10994741	https://pubchem.ncbi.nlm.nih.gov/compound/10994741			G86542FP	https://www.glygen.org/glycan/G86542FP
10995590	https://pubchem.ncbi.nlm.nih.gov/compound/10995590			G97569KL	https://www.glygen.org/glycan/G97569KL
11001318	https://pubchem.ncbi.nlm.nih.gov/compound/11001318	4192	https://drugcentral.org/drugcard/4192		
11007580	https://pubchem.ncbi.nlm.nih.gov/compound/11007580			G08861VL	https://www.glygen.org/glycan/G08861VL
11008084	https://pubchem.ncbi.nlm.nih.gov/compound/11008084			G83311LS	https://www.glygen.org/glycan/G83311LS
11008085	https://pubchem.ncbi.nlm.nih.gov/compound/11008085			G37893YB	https://www.glygen.org/glycan/G37893YB
11013287	https://pubchem.ncbi.nlm.nih.gov/compound/11013287			G07490EK	https://www.glygen.org/glycan/G07490EK
11014452	https://pubchem.ncbi.nlm.nih.gov/compound/11014452			G07265MJ	https://www.glygen.org/glycan/G07265MJ
11018666	https://pubchem.ncbi.nlm.nih.gov/compound/11018666			G97862VK	https://www.glygen.org/glycan/G97862VK
11019447	https://pubchem.ncbi.nlm.nih.gov/compound/11019447			G09259UZ	https://www.glygen.org/glycan/G09259UZ
11019448	https://pubchem.ncbi.nlm.nih.gov/compound/11019448			G23887LS	https://www.glygen.org/glycan/G23887LS
11024313	https://pubchem.ncbi.nlm.nih.gov/compound/11024313			G34516MK	https://www.glygen.org/glycan/G34516MK
11027541	https://pubchem.ncbi.nlm.nih.gov/compound/11027541			G34173EV	https://www.glygen.org/glycan/G34173EV
11027987	https://pubchem.ncbi.nlm.nih.gov/compound/11027987			G19529BG	https://www.glygen.org/glycan/G19529BG
11030410	https://pubchem.ncbi.nlm.nih.gov/compound/11030410			G44782GU	https://www.glygen.org/glycan/G44782GU
11051152	https://pubchem.ncbi.nlm.nih.gov/compound/11051152			G26123AX	https://www.glygen.org/glycan/G26123AX
11058078	https://pubchem.ncbi.nlm.nih.gov/compound/11058078			G61994TY	https://www.glygen.org/glycan/G61994TY
11060640	https://pubchem.ncbi.nlm.nih.gov/compound/11060640			G87727XV	https://www.glygen.org/glycan/G87727XV
11072407	https://pubchem.ncbi.nlm.nih.gov/compound/11072407			G52789LB	https://www.glygen.org/glycan/G52789LB
11072436	https://pubchem.ncbi.nlm.nih.gov/compound/11072436			G56299XO	https://www.glygen.org/glycan/G56299XO
11088249	https://pubchem.ncbi.nlm.nih.gov/compound/11088249			G24606EO	https://www.glygen.org/glycan/G24606EO
11096158	https://pubchem.ncbi.nlm.nih.gov/compound/11096158			G29322AW	https://www.glygen.org/glycan/G29322AW
11099946	https://pubchem.ncbi.nlm.nih.gov/compound/11099946			G29313LW	https://www.glygen.org/glycan/G29313LW
11104750	https://pubchem.ncbi.nlm.nih.gov/compound/11104750	219	https://drugcentral.org/drugcard/219		
11105941	https://pubchem.ncbi.nlm.nih.gov/compound/11105941			G51256ID	https://www.glygen.org/glycan/G51256ID
11115032	https://pubchem.ncbi.nlm.nih.gov/compound/11115032			G69211UR	https://www.glygen.org/glycan/G69211UR
11124767	https://pubchem.ncbi.nlm.nih.gov/compound/11124767			G17792PO	https://www.glygen.org/glycan/G17792PO
11134575	https://pubchem.ncbi.nlm.nih.gov/compound/11134575			G05005QI	https://www.glygen.org/glycan/G05005QI
11136642	https://pubchem.ncbi.nlm.nih.gov/compound/11136642			G72002FC	https://www.glygen.org/glycan/G72002FC
11137711	https://pubchem.ncbi.nlm.nih.gov/compound/11137711			G26705YO	https://www.glygen.org/glycan/G26705YO
11141474	https://pubchem.ncbi.nlm.nih.gov/compound/11141474			G21109IJ	https://www.glygen.org/glycan/G21109IJ
11146770	https://pubchem.ncbi.nlm.nih.gov/compound/11146770			G77865AH	https://www.glygen.org/glycan/G77865AH
11154555	https://pubchem.ncbi.nlm.nih.gov/compound/11154555	5037	https://drugcentral.org/drugcard/5037		
11156438	https://pubchem.ncbi.nlm.nih.gov/compound/11156438	5261	https://drugcentral.org/drugcard/5261		
11167602	https://pubchem.ncbi.nlm.nih.gov/compound/11167602	4654	https://drugcentral.org/drugcard/4654		
11176527	https://pubchem.ncbi.nlm.nih.gov/compound/11176527			G59342AI	https://www.glygen.org/glycan/G59342AI
11211263	https://pubchem.ncbi.nlm.nih.gov/compound/11211263			G27776KI	https://www.glygen.org/glycan/G27776KI
11219835	https://pubchem.ncbi.nlm.nih.gov/compound/11219835	4872	https://drugcentral.org/drugcard/4872		
11240191	https://pubchem.ncbi.nlm.nih.gov/compound/11240191			G85278ER	https://www.glygen.org/glycan/G85278ER
11240401	https://pubchem.ncbi.nlm.nih.gov/compound/11240401			G44747CU	https://www.glygen.org/glycan/G44747CU
11243969	https://pubchem.ncbi.nlm.nih.gov/compound/11243969	4114	https://drugcentral.org/drugcard/4114		
11249135	https://pubchem.ncbi.nlm.nih.gov/compound/11249135			G48740SL	https://www.glygen.org/glycan/G48740SL
11250029	https://pubchem.ncbi.nlm.nih.gov/compound/11250029	5001	https://drugcentral.org/drugcard/5001		
11250647	https://pubchem.ncbi.nlm.nih.gov/compound/11250647	5293	https://drugcentral.org/drugcard/5293		
11256664	https://pubchem.ncbi.nlm.nih.gov/compound/11256664	5371	https://drugcentral.org/drugcard/5371		
11296583	https://pubchem.ncbi.nlm.nih.gov/compound/11296583	2198	https://drugcentral.org/drugcard/2198		
11304743	https://pubchem.ncbi.nlm.nih.gov/compound/11304743	4807	https://drugcentral.org/drugcard/4807		
11309871	https://pubchem.ncbi.nlm.nih.gov/compound/11309871			G38419CD	https://www.glygen.org/glycan/G38419CD
11315474	https://pubchem.ncbi.nlm.nih.gov/compound/11315474	5211	https://drugcentral.org/drugcard/5211		
11319217	https://pubchem.ncbi.nlm.nih.gov/compound/11319217	5401	https://drugcentral.org/drugcard/5401		
11332179	https://pubchem.ncbi.nlm.nih.gov/compound/11332179	4329	https://drugcentral.org/drugcard/4329		
11336802	https://pubchem.ncbi.nlm.nih.gov/compound/11336802			G08539FO	https://www.glygen.org/glycan/G08539FO
11343399	https://pubchem.ncbi.nlm.nih.gov/compound/11343399			G41470US	https://www.glygen.org/glycan/G41470US
11354606	https://pubchem.ncbi.nlm.nih.gov/compound/11354606	4171	https://drugcentral.org/drugcard/4171		
11355845	https://pubchem.ncbi.nlm.nih.gov/compound/11355845			G11278RG	https://www.glygen.org/glycan/G11278RG
11363176	https://pubchem.ncbi.nlm.nih.gov/compound/11363176	5446	https://drugcentral.org/drugcard/5446		
11375553	https://pubchem.ncbi.nlm.nih.gov/compound/11375553			G55986BC	https://www.glygen.org/glycan/G55986BC
11375554	https://pubchem.ncbi.nlm.nih.gov/compound/11375554			G00024MO	https://www.glygen.org/glycan/G00024MO
11389478	https://pubchem.ncbi.nlm.nih.gov/compound/11389478			G38019KV	https://www.glygen.org/glycan/G38019KV
11397521	https://pubchem.ncbi.nlm.nih.gov/compound/11397521	5266	https://drugcentral.org/drugcard/5266		
11400707	https://pubchem.ncbi.nlm.nih.gov/compound/11400707			G56202TA	https://www.glygen.org/glycan/G56202TA
11409652	https://pubchem.ncbi.nlm.nih.gov/compound/11409652			G08371CD	https://www.glygen.org/glycan/G08371CD
11418833	https://pubchem.ncbi.nlm.nih.gov/compound/11418833			G34836GV	https://www.glygen.org/glycan/G34836GV
11425306	https://pubchem.ncbi.nlm.nih.gov/compound/11425306			G13902SG	https://www.glygen.org/glycan/G13902SG
11433815	https://pubchem.ncbi.nlm.nih.gov/compound/11433815			G98916HO	https://www.glygen.org/glycan/G98916HO
11434515	https://pubchem.ncbi.nlm.nih.gov/compound/11434515	4484	https://drugcentral.org/drugcard/4484		
11435035	https://pubchem.ncbi.nlm.nih.gov/compound/11435035			G55800WP	https://www.glygen.org/glycan/G55800WP
11450633	https://pubchem.ncbi.nlm.nih.gov/compound/11450633	4340	https://drugcentral.org/drugcard/4340		
11457650	https://pubchem.ncbi.nlm.nih.gov/compound/11457650	5147	https://drugcentral.org/drugcard/5147		
11467391	https://pubchem.ncbi.nlm.nih.gov/compound/11467391			G15407YE	https://www.glygen.org/glycan/G15407YE
11476460	https://pubchem.ncbi.nlm.nih.gov/compound/11476460	4873	https://drugcentral.org/drugcard/4873		
11477625	https://pubchem.ncbi.nlm.nih.gov/compound/11477625			G44414OJ	https://www.glygen.org/glycan/G44414OJ
11480803	https://pubchem.ncbi.nlm.nih.gov/compound/11480803			G17163NX	https://www.glygen.org/glycan/G17163NX
11493885	https://pubchem.ncbi.nlm.nih.gov/compound/11493885			G89854FG	https://www.glygen.org/glycan/G89854FG
11499245	https://pubchem.ncbi.nlm.nih.gov/compound/11499245	4877	https://drugcentral.org/drugcard/4877		
11501341	https://pubchem.ncbi.nlm.nih.gov/compound/11501341	4818	https://drugcentral.org/drugcard/4818		
11504295	https://pubchem.ncbi.nlm.nih.gov/compound/11504295	4814	https://drugcentral.org/drugcard/4814		
11508377	https://pubchem.ncbi.nlm.nih.gov/compound/11508377	3144	https://drugcentral.org/drugcard/3144		
11511120	https://pubchem.ncbi.nlm.nih.gov/compound/11511120	5297	https://drugcentral.org/drugcard/5297		
11518241	https://pubchem.ncbi.nlm.nih.gov/compound/11518241	5350	https://drugcentral.org/drugcard/5350		
11519070	https://pubchem.ncbi.nlm.nih.gov/compound/11519070	4816	https://drugcentral.org/drugcard/4816		
11520894	https://pubchem.ncbi.nlm.nih.gov/compound/11520894	4778	https://drugcentral.org/drugcard/4778		
11521105	https://pubchem.ncbi.nlm.nih.gov/compound/11521105			G00123JF	https://www.glygen.org/glycan/G00123JF
11526038	https://pubchem.ncbi.nlm.nih.gov/compound/11526038	5248	https://drugcentral.org/drugcard/5248		
11541511	https://pubchem.ncbi.nlm.nih.gov/compound/11541511	3399	https://drugcentral.org/drugcard/3399		
11556711	https://pubchem.ncbi.nlm.nih.gov/compound/11556711	4483	https://drugcentral.org/drugcard/4483		
11561674	https://pubchem.ncbi.nlm.nih.gov/compound/11561674	4829	https://drugcentral.org/drugcard/4829		
11567473	https://pubchem.ncbi.nlm.nih.gov/compound/11567473	4920	https://drugcentral.org/drugcard/4920		
11597698	https://pubchem.ncbi.nlm.nih.gov/compound/11597698	4135	https://drugcentral.org/drugcard/4135		
11610526	https://pubchem.ncbi.nlm.nih.gov/compound/11610526	5351	https://drugcentral.org/drugcard/5351		
11613070	https://pubchem.ncbi.nlm.nih.gov/compound/11613070			G69739BI	https://www.glygen.org/glycan/G69739BI
11614319	https://pubchem.ncbi.nlm.nih.gov/compound/11614319			G55807JY	https://www.glygen.org/glycan/G55807JY
11622909	https://pubchem.ncbi.nlm.nih.gov/compound/11622909	1808	https://drugcentral.org/drugcard/1808		
11624889	https://pubchem.ncbi.nlm.nih.gov/compound/11624889	5460	https://drugcentral.org/drugcard/5460		
11625818	https://pubchem.ncbi.nlm.nih.gov/compound/11625818	4878	https://drugcentral.org/drugcard/4878		
11626560	https://pubchem.ncbi.nlm.nih.gov/compound/11626560	4187	https://drugcentral.org/drugcard/4187		
11634155	https://pubchem.ncbi.nlm.nih.gov/compound/11634155	2609	https://drugcentral.org/drugcard/2609		
11643449	https://pubchem.ncbi.nlm.nih.gov/compound/11643449	2826	https://drugcentral.org/drugcard/2826		
11644726	https://pubchem.ncbi.nlm.nih.gov/compound/11644726	5255	https://drugcentral.org/drugcard/5255		
11651921	https://pubchem.ncbi.nlm.nih.gov/compound/11651921			G83119OD	https://www.glygen.org/glycan/G83119OD
11658860	https://pubchem.ncbi.nlm.nih.gov/compound/11658860	4374	https://drugcentral.org/drugcard/4374		
11658901	https://pubchem.ncbi.nlm.nih.gov/compound/11658901			G23487NW	https://www.glygen.org/glycan/G23487NW
11665140	https://pubchem.ncbi.nlm.nih.gov/compound/11665140			G77659VW	https://www.glygen.org/glycan/G77659VW
11671467	https://pubchem.ncbi.nlm.nih.gov/compound/11671467	5280	https://drugcentral.org/drugcard/5280		
11672602	https://pubchem.ncbi.nlm.nih.gov/compound/11672602	2960	https://drugcentral.org/drugcard/2960		
11682175	https://pubchem.ncbi.nlm.nih.gov/compound/11682175	5250	https://drugcentral.org/drugcard/5250		
11707110	https://pubchem.ncbi.nlm.nih.gov/compound/11707110	4802	https://drugcentral.org/drugcard/4802		
11731382	https://pubchem.ncbi.nlm.nih.gov/compound/11731382			G39814MO	https://www.glygen.org/glycan/G39814MO
11750009	https://pubchem.ncbi.nlm.nih.gov/compound/11750009	5410	https://drugcentral.org/drugcard/5410		
11753673	https://pubchem.ncbi.nlm.nih.gov/compound/11753673	5303	https://drugcentral.org/drugcard/5303		
11755848	https://pubchem.ncbi.nlm.nih.gov/compound/11755848			G45796AX	https://www.glygen.org/glycan/G45796AX
11762871	https://pubchem.ncbi.nlm.nih.gov/compound/11762871			G47517CO	https://www.glygen.org/glycan/G47517CO
11766460	https://pubchem.ncbi.nlm.nih.gov/compound/11766460			G35556TW	https://www.glygen.org/glycan/G35556TW
11768454	https://pubchem.ncbi.nlm.nih.gov/compound/11768454			G08143BZ	https://www.glygen.org/glycan/G08143BZ
11782878	https://pubchem.ncbi.nlm.nih.gov/compound/11782878			G94993SP	https://www.glygen.org/glycan/G94993SP
11794741	https://pubchem.ncbi.nlm.nih.gov/compound/11794741	4553	https://drugcentral.org/drugcard/4553		
11801477	https://pubchem.ncbi.nlm.nih.gov/compound/11801477			G41372SJ	https://www.glygen.org/glycan/G41372SJ
11804933	https://pubchem.ncbi.nlm.nih.gov/compound/11804933			G85582BO	https://www.glygen.org/glycan/G85582BO
11813424	https://pubchem.ncbi.nlm.nih.gov/compound/11813424			G01187XC	https://www.glygen.org/glycan/G01187XC
11813941	https://pubchem.ncbi.nlm.nih.gov/compound/11813941			G65996GC	https://www.glygen.org/glycan/G65996GC
11815216	https://pubchem.ncbi.nlm.nih.gov/compound/11815216			G61905WR	https://www.glygen.org/glycan/G61905WR
11823089	https://pubchem.ncbi.nlm.nih.gov/compound/11823089			G95391DQ	https://www.glygen.org/glycan/G95391DQ
11828886	https://pubchem.ncbi.nlm.nih.gov/compound/11828886			G90387AM	https://www.glygen.org/glycan/G90387AM
11876263	https://pubchem.ncbi.nlm.nih.gov/compound/11876263	822	https://drugcentral.org/drugcard/822		
11949646	https://pubchem.ncbi.nlm.nih.gov/compound/11949646	4830	https://drugcentral.org/drugcard/4830		
11949652	https://pubchem.ncbi.nlm.nih.gov/compound/11949652	4895	https://drugcentral.org/drugcard/4895		
11953153	https://pubchem.ncbi.nlm.nih.gov/compound/11953153	4833	https://drugcentral.org/drugcard/4833		
11953824	https://pubchem.ncbi.nlm.nih.gov/compound/11953824	3133	https://drugcentral.org/drugcard/3133		
11954041	https://pubchem.ncbi.nlm.nih.gov/compound/11954041	3366	https://drugcentral.org/drugcard/3366		
11954369	https://pubchem.ncbi.nlm.nih.gov/compound/11954369	3141	https://drugcentral.org/drugcard/3141		
11962412	https://pubchem.ncbi.nlm.nih.gov/compound/11962412	5355	https://drugcentral.org/drugcard/5355		
11965427	https://pubchem.ncbi.nlm.nih.gov/compound/11965427	5174	https://drugcentral.org/drugcard/5174		
11978813	https://pubchem.ncbi.nlm.nih.gov/compound/11978813	5014	https://drugcentral.org/drugcard/5014		
11979046	https://pubchem.ncbi.nlm.nih.gov/compound/11979046			G33559CW	https://www.glygen.org/glycan/G33559CW
11988953	https://pubchem.ncbi.nlm.nih.gov/compound/11988953	4891	https://drugcentral.org/drugcard/4891		
11993702	https://pubchem.ncbi.nlm.nih.gov/compound/11993702	5416	https://drugcentral.org/drugcard/5416		
11993740	https://pubchem.ncbi.nlm.nih.gov/compound/11993740	5079	https://drugcentral.org/drugcard/5079		
12002504	https://pubchem.ncbi.nlm.nih.gov/compound/12002504			G81928IQ	https://www.glygen.org/glycan/G81928IQ
12003287	https://pubchem.ncbi.nlm.nih.gov/compound/12003287			G75623HL	https://www.glygen.org/glycan/G75623HL
12082513	https://pubchem.ncbi.nlm.nih.gov/compound/12082513			G91511EJ	https://www.glygen.org/glycan/G91511EJ
12182421	https://pubchem.ncbi.nlm.nih.gov/compound/12182421			G71414OZ	https://www.glygen.org/glycan/G71414OZ
12275066	https://pubchem.ncbi.nlm.nih.gov/compound/12275066			G32430MQ	https://www.glygen.org/glycan/G32430MQ
12285879	https://pubchem.ncbi.nlm.nih.gov/compound/12285879			G05939SX	https://www.glygen.org/glycan/G05939SX
12302626	https://pubchem.ncbi.nlm.nih.gov/compound/12302626			G83308JB	https://www.glygen.org/glycan/G83308JB
12302971	https://pubchem.ncbi.nlm.nih.gov/compound/12302971			G70332TM	https://www.glygen.org/glycan/G70332TM
12302975	https://pubchem.ncbi.nlm.nih.gov/compound/12302975			G74352CX	https://www.glygen.org/glycan/G74352CX
12302977	https://pubchem.ncbi.nlm.nih.gov/compound/12302977			G08770AU	https://www.glygen.org/glycan/G08770AU
12302989	https://pubchem.ncbi.nlm.nih.gov/compound/12302989			G83234UJ	https://www.glygen.org/glycan/G83234UJ
12304934	https://pubchem.ncbi.nlm.nih.gov/compound/12304934			G98246TM	https://www.glygen.org/glycan/G98246TM
12305733	https://pubchem.ncbi.nlm.nih.gov/compound/12305733			G14430JY	https://www.glygen.org/glycan/G14430JY
12306941	https://pubchem.ncbi.nlm.nih.gov/compound/12306941			G14742FX	https://www.glygen.org/glycan/G14742FX
12309231	https://pubchem.ncbi.nlm.nih.gov/compound/12309231			G87091WI	https://www.glygen.org/glycan/G87091WI
12309232	https://pubchem.ncbi.nlm.nih.gov/compound/12309232			G83205DW	https://www.glygen.org/glycan/G83205DW
12312598	https://pubchem.ncbi.nlm.nih.gov/compound/12312598			G05411CR	https://www.glygen.org/glycan/G05411CR
12312599	https://pubchem.ncbi.nlm.nih.gov/compound/12312599			G38469QR	https://www.glygen.org/glycan/G38469QR
12312600	https://pubchem.ncbi.nlm.nih.gov/compound/12312600			G78678ZK	https://www.glygen.org/glycan/G78678ZK
12313177	https://pubchem.ncbi.nlm.nih.gov/compound/12313177			G52831WI	https://www.glygen.org/glycan/G52831WI
12314120	https://pubchem.ncbi.nlm.nih.gov/compound/12314120	3809	https://drugcentral.org/drugcard/3809		
12600646	https://pubchem.ncbi.nlm.nih.gov/compound/12600646	612	https://drugcentral.org/drugcard/612		
12775251	https://pubchem.ncbi.nlm.nih.gov/compound/12775251			G76680HJ	https://www.glygen.org/glycan/G76680HJ
12775252	https://pubchem.ncbi.nlm.nih.gov/compound/12775252			G21290RB	https://www.glygen.org/glycan/G21290RB
12818200	https://pubchem.ncbi.nlm.nih.gov/compound/12818200	1298	https://drugcentral.org/drugcard/1298		
13242839	https://pubchem.ncbi.nlm.nih.gov/compound/13242839	3126	https://drugcentral.org/drugcard/3126		
13748845	https://pubchem.ncbi.nlm.nih.gov/compound/13748845	5098	https://drugcentral.org/drugcard/5098		
13766536	https://pubchem.ncbi.nlm.nih.gov/compound/13766536			G86211GT	https://www.glygen.org/glycan/G86211GT
13832708	https://pubchem.ncbi.nlm.nih.gov/compound/13832708			G77824XV	https://www.glygen.org/glycan/G77824XV
13832709	https://pubchem.ncbi.nlm.nih.gov/compound/13832709			G85243FP	https://www.glygen.org/glycan/G85243FP
13846925	https://pubchem.ncbi.nlm.nih.gov/compound/13846925			G82400TF	https://www.glygen.org/glycan/G82400TF
13846931	https://pubchem.ncbi.nlm.nih.gov/compound/13846931			G90142YY	https://www.glygen.org/glycan/G90142YY
13886040	https://pubchem.ncbi.nlm.nih.gov/compound/13886040			G79930NT	https://www.glygen.org/glycan/G79930NT
13908996	https://pubchem.ncbi.nlm.nih.gov/compound/13908996			G49764YU	https://www.glygen.org/glycan/G49764YU
13938912	https://pubchem.ncbi.nlm.nih.gov/compound/13938912			G86640EE	https://www.glygen.org/glycan/G86640EE
13966336	https://pubchem.ncbi.nlm.nih.gov/compound/13966336	2850	https://drugcentral.org/drugcard/2850		
13991612	https://pubchem.ncbi.nlm.nih.gov/compound/13991612			G47325QT	https://www.glygen.org/glycan/G47325QT
14029492	https://pubchem.ncbi.nlm.nih.gov/compound/14029492			G86237WM	https://www.glygen.org/glycan/G86237WM
14131409	https://pubchem.ncbi.nlm.nih.gov/compound/14131409			G06881DK	https://www.glygen.org/glycan/G06881DK
14208380	https://pubchem.ncbi.nlm.nih.gov/compound/14208380	3215	https://drugcentral.org/drugcard/3215		
14257660	https://pubchem.ncbi.nlm.nih.gov/compound/14257660	4679	https://drugcentral.org/drugcard/4679		
